Age,Workclass,Fnlwgt,Education,Marital_Status,Occupation,Relationship,Race,Sex,Native_Country,Income,Predicted_Income
40,2,141583,0,4,7,4,2,0,38,0, <=50K
49,2,122066,4,2,7,0,4,1,11,0, <=50K
39,3,117555,9,2,3,0,4,1,38,1, >50K
40,4,204235,12,2,3,0,4,1,38,1, >50K
27,2,295289,15,4,7,3,2,0,38,0, <=50K
23,2,124259,15,4,10,3,2,0,38,0, <=50K
31,1,206609,11,2,10,0,4,1,38,1, <=50K
35,2,220585,2,2,13,0,4,1,38,0, <=50K
60,0,27466,15,6,3,1,4,0,8,0, <=50K
29,2,187188,12,4,3,1,1,1,38,0, <=50K
38,2,103474,9,4,12,1,4,0,38,0, <=50K
19,2,220101,15,4,0,1,4,0,38,0, <=50K
54,2,186117,9,2,2,0,4,1,38,1, >50K
47,4,479611,9,0,11,1,4,1,38,0, <=50K
35,2,177102,11,0,5,4,4,0,38,0, <=50K
50,2,135339,2,2,11,0,1,1,0,1, >50K
62,2,176839,9,2,12,0,4,1,38,0, >50K
33,2,179509,9,2,5,0,4,1,38,0, >50K
76,4,117169,5,4,4,1,4,1,38,0, <=50K
26,2,61603,4,2,5,0,3,1,25,0, <=50K
34,4,177639,7,4,2,1,4,1,38,0, <=50K
42,2,201723,11,0,0,4,4,1,38,0, <=50K
34,2,173495,15,2,2,0,4,1,38,1, <=50K
23,2,184665,11,4,0,1,4,0,38,0, <=50K
36,2,227615,4,3,2,2,4,1,25,0, <=50K
25,4,217030,11,4,7,4,4,0,38,0, <=50K
44,2,198270,7,0,9,1,4,0,38,0, <=50K
24,4,117210,11,0,2,1,4,1,38,0, <=50K
53,2,287317,11,0,6,4,2,1,38,0, <=50K
56,3,208809,11,2,11,0,4,1,38,1, >50K
67,4,36876,11,2,4,0,4,1,38,0, >50K
23,2,117363,9,4,0,3,4,0,38,0, <=50K
41,5,36999,12,2,9,0,4,1,38,1, >50K
38,2,103925,11,4,0,4,4,0,38,0, <=50K
38,2,374524,15,4,13,1,4,1,38,0, <=50K
38,2,98360,12,2,9,0,4,1,38,1, >50K
27,2,305647,7,2,0,0,4,1,38,1, <=50K
28,2,52603,9,2,11,0,4,1,38,1, >50K
47,5,160045,15,0,0,1,4,0,38,0, <=50K
71,2,99894,4,6,8,1,1,0,38,0, <=50K
42,2,274913,11,0,2,4,4,1,38,0, <=50K
36,2,133569,3,4,4,1,4,1,25,0, <=50K
40,2,353142,15,0,6,4,2,0,38,0, <=50K
62,3,137354,12,2,9,0,1,1,34,0, >50K
39,2,111275,11,2,2,0,4,1,38,0, <=50K
28,2,261725,11,4,7,4,4,0,25,0, <=50K
36,2,182013,15,0,12,4,4,0,38,0, <=50K
26,2,247006,11,2,3,0,4,1,38,0, <=50K
25,2,38488,11,4,0,3,4,0,38,0, <=50K
32,2,126132,9,2,3,0,4,1,38,1, >50K
42,2,198619,8,2,6,0,4,1,38,0, >50K
35,2,148015,9,4,11,3,2,0,38,0, <=50K
27,2,190525,9,2,3,0,4,1,38,1, >50K
21,2,200153,11,4,7,3,4,0,38,0, <=50K
41,1,336571,15,2,3,0,4,1,38,0, >50K
65,2,180280,15,2,3,5,4,0,38,0, >50K
30,1,27051,15,4,5,3,4,1,38,0, <=50K
49,2,287647,12,0,11,1,4,1,38,1, <=50K
54,2,35459,11,4,11,1,4,1,38,0, <=50K
31,2,236391,15,4,11,1,4,0,38,0, <=50K
52,2,68982,9,2,3,0,4,1,38,1, >50K
62,2,197918,11,0,0,4,4,0,38,0, <=50K
28,2,67386,11,4,7,4,4,0,38,0, <=50K
37,4,119929,11,2,2,0,4,1,38,0, >50K
31,2,323055,11,2,13,0,4,1,38,1, <=50K
28,2,214702,9,2,3,0,4,1,38,0, >50K
22,2,324922,11,4,6,1,4,1,38,0, <=50K
50,2,183638,11,6,11,4,4,0,38,0, <=50K
28,1,207213,7,4,2,3,4,1,38,0, <=50K
30,2,200192,15,2,7,5,4,0,38,0, <=50K
19,2,105908,11,4,5,2,4,1,38,0, <=50K
48,2,373366,3,2,4,0,4,1,25,0, <=50K
43,2,219307,6,0,13,1,2,1,38,0, <=50K
21,2,126613,15,4,7,3,4,0,38,0, <=50K
31,1,199368,9,2,10,0,2,1,38,1, >50K
33,2,148261,15,2,2,0,4,1,38,0, >50K
29,4,77207,12,2,2,0,4,1,38,0, >50K
39,2,249720,9,0,3,4,2,0,38,0, <=50K
64,4,159938,11,2,2,0,4,1,21,0, >50K
44,2,116358,9,2,11,0,1,1,38,1, >50K
17,2,401198,1,4,11,3,4,0,38,0, <=50K
65,3,210381,9,2,3,0,4,1,38,1, >50K
37,2,95855,11,0,10,4,4,0,38,0, <=50K
43,2,245317,11,2,13,0,4,1,38,0, >50K
26,2,198801,11,2,2,0,4,1,38,0, <=50K
34,2,110554,11,0,11,3,4,0,38,0, <=50K
19,4,45546,15,4,11,3,4,0,38,0, <=50K
54,2,175594,11,2,2,0,4,1,38,0, >50K
64,2,312498,9,2,11,0,4,1,38,0, >50K
40,2,72791,15,4,2,3,2,1,38,0, <=50K
33,1,246291,9,4,9,1,4,0,38,0, <=50K
25,2,258276,15,4,5,1,0,1,38,0, <=50K
33,2,403468,11,2,6,5,4,0,25,0, <=50K
38,5,314052,11,0,0,1,4,0,38,0, <=50K
46,2,116635,9,5,9,4,2,0,38,0, <=50K
20,2,211049,15,4,3,3,4,0,38,0, <=50K
61,2,380462,5,2,4,0,2,1,38,0, <=50K
49,2,116789,11,2,4,0,4,1,38,0, >50K
25,5,218184,9,4,10,1,2,0,38,0, <=50K
46,1,209057,12,2,3,0,4,1,38,1, >50K
38,2,219137,11,2,0,5,4,0,38,0, <=50K
52,2,203392,15,2,2,0,4,1,38,0, >50K
29,2,151382,8,0,5,4,4,1,38,0, <=50K
33,2,157446,1,4,2,1,4,1,38,0, <=50K
17,2,271837,15,4,2,3,4,1,38,0, <=50K
23,2,373628,9,4,7,3,4,0,38,0, <=50K
46,0,199725,8,0,2,1,0,0,38,0, <=50K
34,3,200689,9,0,11,4,4,0,38,0, <=50K
35,3,153976,11,2,3,0,4,1,38,0, >50K
42,0,172307,11,2,0,0,4,1,38,1, >50K
66,2,174276,15,6,11,4,4,0,38,1, <=50K
70,4,268832,8,2,4,0,4,1,38,1, >50K
80,4,225892,11,2,7,0,4,1,38,0, <=50K
41,2,118721,2,0,0,1,0,1,38,0, <=50K
30,2,151989,8,2,12,5,4,0,38,0, >50K
25,2,109112,11,2,6,0,4,1,38,0, <=50K
34,5,318982,12,2,6,0,4,1,38,1, >50K
44,2,260761,11,2,2,0,4,1,38,1, <=50K
34,2,226525,8,4,7,3,4,1,38,0, <=50K
50,2,150975,11,0,6,1,0,0,38,0, <=50K
45,2,184277,8,0,0,4,4,0,38,1, <=50K
20,2,142233,11,4,11,1,4,0,38,0, <=50K
45,2,126889,9,2,11,0,4,1,38,1, >50K
47,2,70754,11,2,2,0,4,1,38,0, >50K
50,2,138852,15,0,2,1,4,1,38,0, <=50K
45,1,206459,12,2,0,0,4,1,38,0, >50K
28,4,237466,15,2,0,5,4,0,38,1, <=50K
59,2,279636,11,4,0,1,4,1,12,0, <=50K
43,2,226902,9,0,6,2,4,1,38,0, <=50K
41,2,182303,15,2,11,0,4,1,38,1, >50K
23,2,248978,1,2,5,0,4,1,25,0, <=50K
58,2,94429,15,2,2,0,4,1,38,1, >50K
51,5,193720,11,2,2,0,4,1,38,1, >50K
38,3,379485,7,0,3,4,4,1,38,0, <=50K
50,2,132716,11,2,13,0,4,1,38,1, >50K
36,2,119957,9,5,7,4,2,0,38,0, <=50K
36,2,204590,9,0,9,4,2,0,38,0, <=50K
55,2,206487,15,2,9,0,4,1,38,1, >50K
46,5,363875,15,0,10,4,0,0,38,0, <=50K
49,3,306289,11,2,3,0,4,1,38,1, >50K
28,2,45613,15,4,8,1,4,0,38,0, <=50K
67,4,431426,7,2,3,5,4,0,38,1, >50K
75,2,256474,12,4,10,1,4,1,38,0, <=50K
41,2,191451,12,0,3,4,2,0,38,1, <=50K
52,2,145155,11,6,0,1,4,0,38,0, <=50K
27,1,137629,11,2,3,0,4,1,38,1, >50K
48,2,182313,15,2,5,0,4,1,38,0, >50K
31,2,169122,15,2,9,0,4,1,38,0, >50K
36,2,186110,15,2,13,0,4,1,38,0, >50K
29,2,136985,7,4,12,3,4,1,38,0, <=50K
39,2,290922,12,4,9,3,4,0,38,0, <=50K
48,2,248254,15,2,9,5,4,0,38,1, >50K
41,1,401134,9,0,9,4,4,0,38,0, <=50K
24,2,211585,11,2,13,3,4,0,38,0, <=50K
28,2,215211,11,2,11,0,4,1,38,0, <=50K
64,4,103643,11,2,11,0,4,1,38,1, >50K
24,2,143766,15,4,6,3,4,1,38,0, <=50K
43,2,190403,9,2,7,0,4,1,38,0, <=50K
41,2,180138,11,4,11,1,4,1,38,0, <=50K
22,2,48347,15,4,12,3,4,1,38,0, <=50K
19,2,201178,11,4,11,1,4,0,38,0, <=50K
19,2,264593,15,4,11,2,4,1,38,0, <=50K
20,2,235691,11,4,11,4,4,1,38,0, <=50K
24,2,200593,11,2,5,0,4,1,38,0, <=50K
22,2,113703,15,4,11,2,4,1,38,0, <=50K
49,3,315998,9,2,3,0,4,1,38,0, >50K
38,2,60313,11,4,2,1,4,1,38,0, <=50K
42,2,171424,9,2,12,0,4,1,38,1, >50K
36,2,148581,11,2,2,0,4,1,38,1, >50K
47,2,225065,4,5,11,4,4,0,25,0, <=50K
26,2,253841,11,4,5,1,4,1,38,0, <=50K
27,2,177955,4,4,8,2,4,0,7,0, <=50K
66,2,113323,9,2,9,0,4,1,38,1, >50K
31,4,234537,15,2,2,0,4,1,38,0, >50K
35,2,139647,15,0,3,1,4,0,38,1, <=50K
26,5,294400,11,2,10,0,4,1,38,0, <=50K
31,2,112627,11,2,13,0,0,1,38,0, <=50K
51,2,177705,9,0,11,1,4,1,38,1, <=50K
56,2,271795,1,0,2,1,4,1,38,0, <=50K
33,2,361497,11,4,13,1,4,1,38,0, <=50K
37,4,348739,14,2,9,0,4,1,38,1, >50K
27,2,118799,11,0,0,1,4,0,38,0, <=50K
38,2,220585,11,2,3,0,4,1,38,1, >50K
22,2,73266,15,4,13,3,1,1,38,0, <=50K
19,5,60412,15,4,0,3,4,0,38,0, <=50K
51,2,138852,11,2,7,0,4,1,7,1, <=50K
44,2,173382,7,0,12,4,4,0,38,0, <=50K
43,5,424094,10,4,9,1,4,0,38,0, <=50K
22,2,32616,15,4,7,1,4,0,38,0, <=50K
53,2,285621,12,2,0,5,4,0,38,1, >50K
43,2,282069,15,0,2,4,4,1,38,0, <=50K
50,2,226497,15,2,12,0,4,1,38,1, >50K
33,2,288840,11,3,7,4,2,0,38,0, <=50K
38,2,245372,9,2,9,0,4,1,38,1, >50K
42,0,34218,9,2,3,0,4,1,38,1, >50K
64,2,236341,4,6,7,1,2,0,38,0, <=50K
32,2,108116,9,2,3,0,4,1,38,1, >50K
42,0,557644,11,4,0,4,4,0,38,0, <=50K
18,2,122775,11,4,7,3,4,1,38,0, <=50K
26,2,214413,1,4,6,4,4,1,38,0, <=50K
33,5,173806,12,4,9,1,4,1,38,0, <=50K
55,2,327589,11,0,6,1,4,0,38,0, <=50K
27,2,193898,9,0,3,1,4,1,38,0, <=50K
32,2,195000,9,2,3,0,4,1,38,1, >50K
34,2,185556,15,4,9,1,4,0,38,1, <=50K
22,2,279802,15,4,0,3,4,0,38,0, <=50K
22,2,314525,9,4,9,1,4,1,38,0, <=50K
45,3,178344,8,0,11,4,4,0,38,0, <=50K
44,1,58124,9,0,9,4,4,1,38,0, <=50K
24,2,224954,15,4,5,3,4,1,38,0, <=50K
52,2,195638,11,4,7,4,4,0,38,0, <=50K
52,2,232024,15,0,0,1,4,0,38,0, <=50K
59,2,158813,15,2,3,0,4,1,38,1, >50K
50,2,175339,11,2,5,0,4,1,38,1, >50K
48,0,166634,9,2,0,5,4,0,38,1, >50K
44,2,213416,4,2,6,0,4,1,25,0, <=50K
62,4,75478,9,2,3,0,4,1,38,0, >50K
35,3,187053,9,5,9,1,4,0,38,0, <=50K
34,1,155781,11,2,10,0,4,1,38,0, >50K
32,1,112650,11,2,10,0,4,1,38,0, >50K
51,2,241745,4,5,6,4,4,0,25,0, <=50K
40,2,360884,15,4,12,1,4,0,38,1, <=50K
54,2,36480,11,2,11,0,4,1,38,1, >50K
18,2,45316,1,4,7,3,4,0,38,0, <=50K
19,2,311974,3,4,6,2,4,1,25,0, <=50K
22,2,228306,15,1,7,5,4,0,38,1, <=50K
40,2,236021,15,4,3,1,4,1,38,0, <=50K
42,0,460214,15,2,0,0,4,1,38,1, >50K
19,2,292583,11,4,7,3,4,0,38,0, <=50K
33,2,547886,9,5,3,4,2,0,38,0, <=50K
26,2,276548,11,2,11,5,4,0,38,0, <=50K
37,2,208358,15,2,2,0,4,1,38,1, >50K
55,2,368797,12,2,3,0,4,1,38,1, >50K
48,2,207817,11,4,7,1,4,0,3,0, <=50K
17,2,132680,0,4,7,3,4,0,38,0, <=50K
49,4,123598,11,4,2,1,4,1,38,0, <=50K
25,2,186370,11,2,5,0,4,1,38,0, <=50K
38,5,112497,9,2,10,0,4,1,38,0, >50K
70,4,303588,15,2,12,0,4,1,38,0, >50K
19,2,96176,15,4,0,3,4,0,38,0, <=50K
36,2,317040,8,0,0,4,2,0,38,0, <=50K
59,5,261584,9,4,3,1,2,0,27,0, <=50K
21,2,170302,11,4,4,2,4,1,38,0, <=50K
55,2,359972,9,2,3,0,4,1,38,1, >50K
46,3,320124,11,2,3,5,0,0,38,1, >50K
31,2,130021,11,2,6,0,4,1,38,0, <=50K
36,2,190023,11,2,13,0,4,1,38,1, >50K
62,4,197353,11,2,2,0,4,1,38,0, >50K
43,2,328570,15,0,6,4,2,0,38,0, <=50K
69,4,92472,0,3,4,1,4,1,38,0, <=50K
59,1,303455,12,6,9,4,4,0,38,1, <=50K
51,4,313702,11,4,11,1,4,1,38,0, <=50K
17,2,231438,1,4,0,3,4,0,38,0, <=50K
27,2,129629,8,4,12,2,4,0,38,0, <=50K
23,2,239375,9,4,6,3,4,1,38,0, <=50K
55,2,89690,9,0,9,1,4,0,38,1, <=50K
56,0,255386,15,2,0,0,1,1,24,0, >50K
39,2,339442,11,5,6,1,2,1,38,0, <=50K
37,1,65291,8,4,10,1,4,0,38,0, <=50K
55,1,104917,12,2,9,0,2,1,38,1, >50K
19,5,261422,15,4,9,3,4,1,38,0, <=50K
39,2,48915,11,2,6,0,4,1,38,1, >50K
28,2,144833,15,2,5,0,4,1,38,0, <=50K
54,2,200783,15,2,11,0,4,1,38,0, >50K
50,3,152810,15,2,6,0,4,1,10,0, >50K
38,2,333651,9,2,9,0,4,1,38,1, >50K
29,2,163265,11,2,13,0,4,1,38,0, <=50K
39,0,472166,15,0,3,4,2,0,38,0, <=50K
22,2,408383,15,4,13,3,4,1,38,0, <=50K
40,2,176286,11,2,2,0,4,1,38,0, >50K
38,2,175441,11,4,5,1,2,1,38,0, <=50K
41,2,242619,7,0,9,1,4,1,38,0, <=50K
35,3,135289,11,2,7,0,4,1,38,0, <=50K
20,2,279538,1,2,5,2,4,1,38,0, <=50K
47,2,46044,12,2,3,0,4,1,38,0, >50K
29,2,444304,9,2,9,0,4,1,38,1, >50K
42,1,191149,12,4,9,4,4,0,38,0, <=50K
64,1,31993,5,2,10,0,4,1,38,0, >50K
24,0,210736,11,4,0,1,4,0,38,0, <=50K
24,2,234640,8,4,7,3,4,0,38,0, <=50K
36,2,150548,11,4,6,1,4,0,38,0, <=50K
47,2,168232,9,2,0,0,4,1,38,1, >50K
47,2,102583,11,2,11,0,4,1,38,1, >50K
52,2,35576,11,6,2,1,4,1,38,0, <=50K
26,2,147638,9,4,0,2,1,0,16,0, <=50K
62,2,214288,11,2,6,0,4,1,38,0, <=50K
21,2,187088,15,4,0,3,3,0,4,0, <=50K
28,2,119287,9,2,3,5,4,0,38,1, >50K
24,2,315476,7,4,2,3,4,1,38,0, <=50K
29,2,229656,11,0,0,4,4,0,38,0, <=50K
21,2,231866,8,4,2,3,4,1,38,0, <=50K
40,2,192259,12,4,9,1,4,1,38,0, <=50K
53,2,257940,11,2,6,0,4,1,38,0, >50K
46,2,169324,11,5,7,1,2,0,22,0, <=50K
30,2,225231,15,0,3,1,4,1,38,1, <=50K
54,2,154949,1,2,7,5,2,0,38,1, <=50K
40,2,320451,10,2,9,0,1,1,16,1, >50K
31,1,94991,11,0,7,4,0,1,38,0, <=50K
40,3,104235,12,4,7,3,4,1,38,0, <=50K
29,2,107108,15,2,0,0,0,1,38,0, <=50K
35,2,267866,11,2,11,0,1,1,19,1, >50K
47,5,187087,9,2,3,0,4,1,38,1, >50K
31,2,184307,15,0,2,1,4,1,38,0, <=50K
18,2,225859,15,4,13,3,4,1,38,0, <=50K
53,2,276369,11,2,3,0,4,1,38,0, >50K
21,2,54472,11,4,7,4,4,0,38,0, <=50K
22,4,214014,15,4,11,3,2,1,38,1, <=50K
63,2,163708,6,6,7,1,4,0,38,0, <=50K
18,2,56613,15,4,10,3,4,0,38,0, <=50K
26,5,53903,11,4,2,4,4,1,38,0, <=50K
47,2,101299,11,2,2,0,4,1,38,0, >50K
23,2,70919,9,4,3,1,4,1,38,0, <=50K
19,2,124265,11,4,11,3,4,1,38,0, <=50K
47,2,57534,15,2,2,0,4,1,38,1, >50K
33,2,204752,11,4,7,3,4,1,38,0, <=50K
27,2,123302,11,2,7,0,4,1,30,0, <=50K
18,2,89760,2,4,7,3,4,0,38,0, <=50K
35,2,29145,8,4,13,1,4,1,38,0, <=50K
30,2,297155,15,0,0,4,2,0,38,0, <=50K
41,2,239833,11,3,13,4,2,1,38,0, <=50K
49,4,47086,9,6,11,4,4,0,38,0, <=50K
30,4,223212,9,4,11,4,4,1,38,0, <=50K
39,2,148903,11,0,11,1,4,0,38,1, <=50K
39,2,271521,9,2,9,0,1,1,29,1, >50K
46,4,225456,11,2,3,0,4,1,38,0, >50K
54,2,215990,11,2,3,0,4,1,38,1, >50K
50,2,421561,15,0,3,1,4,1,38,0, <=50K
24,2,103064,9,4,12,1,4,0,38,0, <=50K
27,2,114967,9,4,12,1,4,1,38,0, <=50K
32,5,159247,12,2,9,0,4,1,38,0, >50K
32,2,186824,9,2,2,0,4,1,38,1, >50K
31,0,59732,11,2,4,0,0,1,38,0, <=50K
19,2,160811,11,4,11,3,4,1,38,0, <=50K
27,4,365110,9,4,9,1,4,0,38,0, <=50K
51,2,293802,4,2,5,0,2,1,38,0, <=50K
20,2,63210,11,4,5,3,4,1,38,0, <=50K
40,2,110622,14,2,0,2,1,0,29,0, <=50K
70,2,187292,9,2,5,0,4,1,38,1, <=50K
31,2,137290,9,2,3,0,4,1,38,1, >50K
50,2,201882,12,2,6,0,4,1,38,0, >50K
26,1,30793,9,2,9,5,4,0,38,1, >50K
27,2,184078,8,0,0,4,4,0,38,0, <=50K
70,3,207938,9,2,3,0,4,1,38,1, >50K
29,2,200468,0,4,9,1,4,1,38,0, <=50K
39,2,198841,12,2,9,0,4,1,38,1, >50K
57,2,334224,15,2,2,5,4,0,38,1, >50K
36,2,199346,12,2,9,5,4,0,38,1, >50K
30,2,378009,12,2,3,0,4,1,38,1, >50K
24,2,314182,11,4,13,1,4,0,38,0, <=50K
32,2,309513,7,2,2,0,4,1,38,0, <=50K
23,2,208908,9,4,7,1,4,0,38,0, <=50K
33,2,268451,15,0,3,4,4,0,38,0, <=50K
42,2,191765,11,0,7,2,2,0,38,0, <=50K
54,2,204397,15,2,4,0,4,1,38,0, <=50K
43,2,226902,11,2,11,0,4,1,38,1, >50K
23,2,161478,15,4,11,3,1,0,38,0, <=50K
21,2,39943,15,4,11,3,4,0,38,0, <=50K
18,2,37720,0,4,6,3,4,1,38,0, <=50K
26,2,211695,9,4,9,3,4,1,38,0, <=50K
49,2,237920,10,2,11,0,4,1,38,0, >50K
74,2,161387,11,0,5,1,4,0,38,0, <=50K
61,1,260167,11,6,9,1,4,0,38,0, <=50K
52,2,174752,11,2,11,0,4,1,38,1, >50K
67,5,261203,5,2,13,0,4,1,38,0, <=50K
45,2,156117,8,0,9,1,4,0,38,0, <=50K
40,1,141649,8,2,10,0,4,1,38,1, >50K
51,4,204322,11,2,13,0,4,1,38,0, >50K
29,2,50295,15,2,3,0,4,1,38,0, >50K
56,2,437727,6,2,11,0,4,1,38,0, >50K
30,2,147596,15,0,0,4,2,0,38,0, <=50K
22,2,349368,9,4,3,3,4,0,38,0, <=50K
31,0,34862,7,2,11,0,1,1,38,0, >50K
44,2,89172,9,2,2,0,4,1,38,1, >50K
28,2,171067,11,4,5,3,4,0,38,0, <=50K
52,1,175339,9,2,10,0,4,1,38,1, >50K
52,4,42984,14,2,9,0,4,1,38,1, >50K
39,2,451059,6,2,5,0,4,1,38,0, <=50K
28,2,210765,11,4,2,3,4,1,38,0, <=50K
59,2,53481,15,2,11,0,4,1,38,0, >50K
24,2,103064,11,4,11,3,4,0,38,0, <=50K
25,1,192321,9,4,9,3,4,0,38,0, <=50K
37,4,198841,1,2,13,0,4,1,38,0, >50K
34,2,111589,0,4,7,4,2,0,22,0, <=50K
50,2,310774,9,2,11,0,4,1,38,0, >50K
45,2,259463,8,2,9,0,4,1,38,1, >50K
25,2,237065,15,0,7,3,2,1,38,0, <=50K
52,2,208630,11,0,0,4,4,0,38,0, <=50K
53,2,36327,11,2,11,0,4,1,38,1, >50K
44,2,52028,3,2,7,5,1,0,39,0, <=50K
51,3,260938,15,2,3,0,4,1,38,1, >50K
60,2,227468,15,6,10,1,2,0,38,0, <=50K
36,5,345712,11,2,3,0,4,1,38,0, >50K
55,2,168956,15,0,0,1,4,0,38,0, <=50K
33,2,263561,11,0,2,1,4,1,38,0, <=50K
46,2,165138,15,2,13,0,4,1,38,1, >50K
48,2,350440,15,2,2,2,1,1,0,1, <=50K
52,0,154521,11,2,0,0,4,1,38,1, >50K
53,2,58985,15,2,9,5,4,0,38,0, >50K
24,2,456367,11,2,2,0,4,1,38,0, <=50K
31,2,226443,9,2,9,0,4,1,38,0, >50K
51,2,172493,15,4,3,1,4,0,38,0, <=50K
35,2,106967,12,4,11,1,4,0,38,0, <=50K
36,2,54229,7,2,3,5,4,0,38,0, >50K
34,3,154120,12,2,11,0,4,1,38,1, >50K
31,0,381645,9,5,9,1,4,1,38,0, <=50K
19,2,128363,15,4,11,3,4,0,38,0, <=50K
52,4,283079,11,4,9,1,4,1,38,0, <=50K
28,2,55191,7,4,5,1,4,1,38,0, <=50K
53,2,539864,15,0,2,1,4,1,38,0, <=50K
22,1,164775,4,4,5,2,4,1,12,1, <=50K
37,2,186009,11,2,13,0,4,1,38,0, >50K
51,2,128272,6,2,6,0,4,1,38,0, <=50K
36,2,127573,11,5,0,1,4,0,38,0, <=50K
39,0,232036,15,2,0,0,4,1,38,1, >50K
47,1,324791,12,2,9,0,4,1,38,1, >50K
29,1,169544,15,4,10,3,4,1,38,0, <=50K
49,2,255466,15,0,0,1,4,0,38,0, <=50K
54,2,171924,11,2,13,0,4,1,38,0, >50K
31,2,47151,11,4,7,1,4,0,38,0, <=50K
48,2,123075,10,2,9,0,4,1,38,1, >50K
24,2,176580,4,3,4,1,4,1,25,0, <=50K
49,2,189462,11,2,2,0,4,1,38,0, >50K
53,2,291755,8,2,2,0,4,1,38,0, >50K
90,1,214594,5,2,10,0,4,1,38,0, >50K
22,2,174043,11,4,2,1,4,1,38,0, <=50K
59,2,395736,11,2,5,0,4,1,38,1, <=50K
60,2,56248,15,2,11,0,4,1,38,0, >50K
43,2,191712,9,4,0,1,4,1,38,0, <=50K
53,1,186303,15,2,10,0,4,1,38,1, >50K
33,2,168387,1,2,7,0,4,1,38,0, <=50K
29,2,183854,11,4,11,1,4,0,38,0, <=50K
61,2,149620,15,0,7,1,2,1,38,0, <=50K
37,2,40955,14,2,9,0,4,1,38,1, >50K
23,2,190273,9,4,9,3,4,1,38,0, <=50K
18,2,41381,11,4,11,3,4,0,38,0, <=50K
51,2,101432,11,2,2,0,4,1,38,0, >50K
50,2,257933,15,0,0,1,4,0,38,0, <=50K
36,4,109133,9,2,11,0,4,1,38,1, >50K
28,2,185647,15,0,5,1,4,1,38,0, <=50K
41,2,201495,12,2,3,0,4,1,38,1, >50K
24,2,216984,15,2,7,3,1,0,38,0, <=50K
32,2,164190,15,4,3,3,4,1,38,0, <=50K
24,2,381895,1,0,6,4,4,0,38,0, <=50K
18,2,436163,1,4,9,3,4,1,38,0, <=50K
25,1,514716,9,4,0,3,2,0,38,0, <=50K
46,2,42972,12,2,9,5,4,0,38,1, >50K
30,2,77266,11,0,13,1,4,1,38,0, <=50K
